user,date,content
HP,2021-12-13 06:08:32+00:00,"@shivamtayal20 We are coordinating with the concerned team to sort this out for you, Shivam. We'll do everything possible to help you and get the issue resolved at the earliest. Please bear with us in the interim.

^Abu https://t.co/fPjB4sQbHL"
HP,2021-12-13 04:59:27+00:00,"@AdinathBodakhe @HPE_IN @kempatel I apologize for the experience you've had, That's not what we like to hear! Thanks for sharing your experience with us. Please DM your product details so that we can look into it. Please do not mention your details in public to maintain confidentiality. 

^Abu"
HP,2021-12-13 04:35:57+00:00,"@umeshshivhare7 So sorry to hear that! To have a look into your details and help you further, please reach out on DM as there is a character constraint here on Twitter! Please do not mention your details in public to maintain confidentiality. Waiting for you on the other side.

^Abu https://t.co/fPjB4sQbHL"
HP,2021-12-13 02:27:45+00:00,"@BabbarYishu This is not something we want you to face! We extend our apologies to you! To have a look into your details and help you further, please DM us as there is a character constraint here on Twitter! Please do not mention your details in public to maintain confidentiality.

^Abu https://t.co/fPjB4sQbHL"
HP,2021-12-13 00:16:30+00:00,"@Alshawe05 شكرًا لك على الاهتمام بمنتجاتنا. إليك رابط سيساعدك: https://t.co/AK96L6YVrx
يُرجى إعلامي إذا كان هناك أي شيء آخر تحتاج إلى المساعدة بشأنه.
شكرا! ^ ابو"
HP,2021-12-12 21:58:20+00:00,"@bachmitre Hey Johan! It's really unfortunate that you've been facing issue with your HP Laptop. Although, if there was a recall you'd be notified about the same. Incase you're looking a repair please send us a DM with device Serial and the image of and we'll look into this. ^Dikshita https://t.co/fPjB4sQbHL"
HP,2021-12-12 21:51:11+00:00,"@mjfilmfanatic No fret! We can have a look at it and help you fix it. May I know how did you perform the installation? Are you facing this issue soon after you installed Windows 11? Please send us a DM so that we can continue our conversation further.
^Shalvi https://t.co/fPjB4sQbHL"
HP,2021-12-12 21:43:42+00:00,"@biglion1905 Bu bilgiyi bizimle paylaştığınız için teşekkür ederiz. Talebinizin takibi için, özel mesaj bölümünden Adınızı ve ürünün Seri Numarasını bizimle paylaşabilir misiniz? Temsilcimiz birazdan sizinle iletişime geçiyor olacak.
^Shalvi https://t.co/fPjB4sQbHL"
HP,2021-12-12 21:36:59+00:00,"@smoking_hobbit Danke, dass Sie uns kontaktiert haben. Zur weiteren Bearbeitung Ihres Anliegens senden Sie uns bitte Ihre Angaben per PN, einschließlich Ihres Namens und der Produktseriennummer. Einer unserer Mitarbeiter wird sich in Kürze mit Ihnen in Verbindung setzen.
^Shalvi https://t.co/fPjB4sQbHL"
HP,2021-12-12 21:27:29+00:00,"@biglion1905 Bu bilgiyi bizimle paylaştığınız için teşekkür ederiz. Talebinizin takibi için, özel mesaj bölümünden Adınızı ve ürünün Seri Numarasını bizimle paylaşabilir misiniz? Temsilcimiz birazdan sizinle iletişime geçiyor olacak.
^Shalvi https://t.co/fPjB4sQbHL"
HP,2021-12-12 20:42:58+00:00,"@OzdagErcan Bu bilgiyi bizimle paylaştığınız için teşekkür ederiz. Talebinizin takibi için, özel mesaj bölümünden Adınızı ve ürünün Seri Numarasını bizimle paylaşabilir misiniz? Temsilcimiz birazdan sizinle iletişime geçiyor olacak.
^Shalvi https://t.co/fPjB4sQbHL"
HP,2021-12-12 20:24:52+00:00,"@burcakcubukcu Bu bilgiyi bizimle paylaştığınız için teşekkür ederiz. Talebinizin takibi için, özel mesaj bölümünden Adınızı ve ürünün Seri Numarasını bizimle paylaşabilir misiniz? Temsilcimiz birazdan sizinle iletişime geçiyor olacak.
^Shalvi https://t.co/fPjB4sQbHL"
HP,2021-12-12 19:14:58+00:00,"@shadenfreu_de Danke, dass Sie uns kontaktiert haben. Um Ihre Anfrage weiter zu bearbeiten, senden Sie uns bitte Ihre Daten in einer privaten Nachricht, einschließlich Ihres Vornamens und der Produktseriennummer. Einer unserer Mitarbeiter wird sich in Kürze mit Ihnen in Verbindung setze
^Shalvi https://t.co/fPjB4sQbHL"
HP,2021-12-12 18:48:48+00:00,"@Liberal2RedPill Hey! I know words won't suffice, but I'm extremely sorry about the experience you've had :( I'm not sure if there's much I can do since you've discarded the printer.
But if you need help with the above listed issues, I'll be a message away to guide you through this :) ^Dikshita https://t.co/fPjB4sQbHL"
HP,2021-12-12 18:29:05+00:00,@akshitgaur31 Hey Akshit! I'm really sorry about the lapse. Our engineers are dealing with really high volumes for the days and we are trying our best to attend you. Please be rest assured I'm following up on this to get you connected to a live agent. ^Dikshita https://t.co/fPjB4sQbHL
HP,2021-12-12 18:18:28+00:00,"@Ms_Doll Hello Doll! I'm extremely sorry about the experience you've had :( That certainly not how we wanted to serve you. Although could I ask, through what medium did you make you purchase? Please DM us the order no and we'll have this checked:https://t.co/CUoNtuSfaQ  ^Dikshita https://t.co/fPjB4sQbHL"
HP,2021-12-12 17:52:22+00:00,"@SrHavisham Gracias por contactarnos. Para dar seguimiento a su solicitud, ¿podría facilitarnos la información por mensaje privado? Incluya su nombre y el número de serie del producto. Uno de nuestros agentes se pondrá en contacto contigo a la brevedad.
^Shalvi https://t.co/fPjB4sQbHL"
HP,2021-12-12 17:06:16+00:00,@fuzzyellow28 Hello there! I'm extremely sorry you had such trouble trying to print :( Could you please allow me to take this up for you? Please share the Serial # of your device on a DM: https://t.co/CUoNtuSfaQ and I'll be on it to get this sorted without any further ado :) ^Dikshita https://t.co/fPjB4sQbHL
HP,2021-12-12 16:17:50+00:00,"@KevinDeysenroth Hello Kevin!
That's Terrible! That's not what we like to hear. Can we have a look at it? Could you please send us a DM so that we can assist you with it?
^Shalvi https://t.co/fPjB4sQbHL"
HP,2021-12-12 16:07:19+00:00,"@Nana_Hayashi Hi, Thank you for reaching out to HP. 
I  apologize for the inconvenience caused to you.

I'd be happy to help! Please click to send us a Direct Message &amp; I'll look into this. 

Thanks! ^Sudhanshu https://t.co/fPjB4sQbHL"
HP,2021-12-12 15:55:20+00:00,"@olanderic Wow!!
Thank you so much for saying that. This is exactly what we strive for. 
If you need any assistance in the future, you know where to find us.
^Shalvi"
HP,2021-12-12 15:16:54+00:00,"@olanderic Hi there. Thank you for reaching out to HP Support. 
We are glad to hear that and appreciate your feedback. 
Have a great day and stay safe. :)
^Sudhanshu"
HP,2021-12-12 14:41:14+00:00,"@Ghjizvbfdtgbb Danke dass Sie uns kontaktiert haben. Um Ihre Anfrage weiter zu bearbeiten, senden Sie uns bitte Ihre Daten in einer privaten Nachricht, einschließlich Ihres Vornamens und der Produktseriennummer. Einer unserer Mitarbeiter wird sich in Kürze mit Ihnen in Verbindung setzen
^Shalvi https://t.co/fPjB4sQbHL"
HP,2021-12-12 14:34:26+00:00,"@akshitgaur31 Thank you for reaching out to HP. I'm sorry to hear about the unforeseen delay. Since you've connected with us on Private message, we'll continue assisting you on that channel.

Thank you for posting.
^Sudhanshu"
HP,2021-12-12 13:36:31+00:00,"@FilmswithT At HP we strive to do better for our customers and our environment. Here is a link which talks more about our initiatives: https://t.co/8PJOUA8aoX
I will take your inputs and share this with our concerned team. Thank you!!

^Sudhanshu"
HP,2021-12-12 13:33:03+00:00,@Aluwani_Mahode Please don't worry we'll have some one looked into this. We've received your DM &amp; will continue the conversation there to avoid any  confusion. Could you please help us with the device/case details on the same &amp; bear with the virtual assistant while it collects your details. https://t.co/fPjB4sQbHL
HP,2021-12-12 13:24:42+00:00,"@Aluwani_Mahode Hey Mahode :) Although, our agents have been dealing with really high volumes for the past week :( Could you confirm if your issue was resolved?
If not do you mind sharing the Serial No of your device on a DM: https://t.co/CUoNtuSfaQ and I'll be on it :) ^Dikshita https://t.co/fPjB4sQbHL"
HP,2021-12-12 13:02:00+00:00,"@FilmswithT Apologies for the misunderstanding. Have a great day ahead and stay safe. 
^Sudhanshu"
HP,2021-12-12 12:53:59+00:00,"@FilmswithT Hi, Thank you for reaching out to HP. 
I  apologize for the inconvenience caused to you.

I'd be happy to help! Please click to send us a Direct Message &amp; I'll look into this. 

Thanks! ^Sudhanshu https://t.co/fPjB4sQbHL"
HP,2021-12-12 09:55:32+00:00,"@krvndxn Hi, Thank you for reaching out to HP. 
I  apologize for the inconvenience caused to you.

I'd be happy to help! Please click to send us a Direct Message &amp; I'll look into this. 

Thanks! ^Sudhanshu https://t.co/fPjB4sQbHL"
HP,2021-12-12 09:25:18+00:00,"@meenamka8217 Thank you for reaching out to HP. I'm sorry to hear about the unforeseen delay. Since you've connected with us on Private message, we'll continue assisting you on that channel.

Thank you for posting.
^Sudhanshu https://t.co/fPjB4sQbHL"
HP,2021-12-12 09:04:30+00:00,"@shreddedweeT911 Hi Chris. 
Thank you for reaching out to HP. We are happy to hear that and appreciate your feedback. 
Have a great day and happy holiday season. 🙂
^Sudhanshu"
HP,2021-12-12 08:31:50+00:00,"@iilter Bu bilgiyi bizimle paylaştığınız için teşekkür ederiz. Talebinizin takibi için, özel mesaj bölümünden Adınızı ve ürünün Seri Numarasını bizimle paylaşabilir misiniz? Temsilcimiz birazdan sizinle iletişime geçiyor olacak.
^Sudhanshu https://t.co/fPjB4sQbHL"
HP,2021-12-12 07:32:43+00:00,"@RahulSh43605553 So sorry to hear that! To have a look into your details and help you further, please reach out on DM as there is a character constraint here on Twitter! Please do not mention your details in public to maintain confidentiality. 

^Abu https://t.co/fPjB4sQbHL"
HP,2021-12-12 07:27:55+00:00,"@Cmilkva00 Let us take care of this for you, Milton. To have a look into your details and help you further, please reach out to us on direct message! Please do not mention your details in public to maintain confidentiality. Waiting for you on the other side.

^Abu https://t.co/fPjB4sQbHL"
HP,2021-12-12 06:41:05+00:00,"@iampankajsing Sorry to hear that and appreciate you bringing this to our attention. We have escalated your case. Our support team will connect with you at the earliest and address this issue. Regards, ^Abu https://t.co/fPjB4sQbHL"
HP,2021-12-12 05:49:38+00:00,"@SamMcVeety Hi Sam, it was never our intention to deliver such an experience. Please direct message us and we can look into it.
^Kiran https://t.co/fPjB4t8kVT"
HP,2021-12-12 05:31:52+00:00,"@Spam_On_Maui Let us take care of this for you. To have a look into your details and help you further, please reach out to us on direct message! Please do not mention your details in public to maintain confidentiality. Waiting for you on the other side.

^Abu https://t.co/fPjB4sQbHL"
HP,2021-12-12 03:37:22+00:00,"@ryangingo Ryan, we understand that it is frustrating, and being in your position anyone would feel the same way. Kindly DM the contact details and product details with us so that we can look into it and assist you further.

^Abu https://t.co/fPjB4sQbHL"
HP,2021-12-12 02:58:59+00:00,"@mdashraf411 Let us take care of this for you, Ashraf. To have a look into your details and help you further, please reach out to us on direct message! 

^Abu https://t.co/fPjB4sQbHL"
HP,2021-12-12 02:54:27+00:00,"@mdashraf411 This is not something we want you to face! We extend our apologies to you! To have a look into your details and help you further, please DM us as there is a character constraint here on Twitter! Please do not mention your details in public to maintain confidentiality.

^Abu https://t.co/fPjB4sQbHL"
HP,2021-12-12 00:59:36+00:00,"@slikrose Wishing you all of the Hope, Wonder, and Joy that the Season can bring! Happy holidays, Stephanie!"
HP,2021-12-12 00:19:03+00:00,"@LilithBloodmoon I hear you and this comes as a concern to us! I'd be happy to help you. If you're fine with it, I request you drop us a direct message and give us a chance to see how we can address them. 

^Abu https://t.co/fPjB4sQbHL"
HP,2021-12-11 22:15:12+00:00,"@egrn720 Hello There,
Thank you for reaching out to us,
I am sorry to hear about the issues with your products, kindly direct message us and let us the issues with the products so that we can assist you.
^Dilip https://t.co/fPjB4sQbHL"
HP,2021-12-11 22:11:27+00:00,"@RandyLuke24 Hello Randy,
Thank you for reaching out to HP Social support.
I am sorry for the delay, I see that you have sent us a DM, I have asked the relevant team to expedite the process, We will connect with you at the earliest.
^Dilip https://t.co/fPjB4sQbHL"
HP,2021-12-11 20:08:12+00:00,"@lvlgtm Hello Gautam,
Thank you for reaching out to HP Support.
I am sorry that you had to go through such a hassle with the support. Allow us to make things better.
Kindly direct message us the machine details so that we can assist you.
^Dilip https://t.co/fPjB4sQbHL"
